id;type;mission;name;organisation;city;bundesland;lat;lng;link;keywords;foerderung_eur;thumbnail_path;video_type;video_id;video_pin_order
101079219;point;cities;BRRIDGE;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101079219;;408125;;;;
101079299;point;soil;ACTIONr;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101079299;;426700;;;;
101079777;point;cancer;Microb-AI-ome;RESEARCH INSTITUTE AG & CO KG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101079777;;6313675;;;;
101079789;point;climate;EIRENE PPP;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101079789;;249375;;;;
101080243;point;cancer;STRATA-FIT;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101080243;;847775;;;;
101080302;point;cancer;AI-POD;EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101080302;;491875;;;;
101081307;point;climate;EUROPE-LAND;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081307;;455625;;;;
101081377;point;climate;CROSSEU;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081377;;4828125;;;;
101081481;point;cancer;Maxima Butterfly;INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081481;;0;;;;
101081728;point;climate;intoDBP;BADGER METER AUSTRIA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081728;;34859375;;;;
101081774;point;soil;OptFORESTS;BUNDESFORSCHUNGS UND AUSBILDUNGSZENTRUM FUR WALD NATURGEFAHREN UND LANDSCHAFT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081774;;580235;;;;
101081788;point;soil;EUFORE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081788;;29528125;;;;
101081802;point;climate;CONSERWA;ZENTRUM FUR SOZIALE INNOVATION GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081802;;210000;;;;
101060593;point;waters;BeXyl;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101060593;;22050875;;;;
101081973;point;soil;IntercropValuES;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081973;;2943075;;;;
101003722;point;waters;GoNEXUS;FRESH-THOUGHTS CONSULTING GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101003722;;218750;;;;
101082081;point;climate;CircHive;RAIFFEISEN BANK INTERNATIONAL AG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101082081;;30724125;;;;
101082289;point;soil;LEGUMINOSE;TECHNISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101082289;;726250;;;;
101136149;point;waters;SEASTAR;DLA PIPER WEISS TESSBACH RECHTSANWALTE GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136149;;217375;;;;
101082720;point;climate;CENTAUR;HENSOLDT ANALYTICS GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101082720;;374500;;;;
101203180;point;waters;UnPAIN;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101203180;;21434472;;;;
101084110;point;climate;TRANSCEND;FRESH-THOUGHTS CONSULTING GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101084110;;102500;;;;
101203185;point;waters;INTERACT;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101203185;;21434472;;;;
101204339;point;waters;BrightPlaty;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101204339;;21434472;;;;
101214009;point;waters;Fabulose;VTL GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101214009;;210455;;;;
101181294;point;waters;BMD;UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101181294;;210000;;;;
101084341;point;climate;NATURESCAPES;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101084341;;666600;;;;
101084204;point;waters;Cure4Aqua;VETERINAERMEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101084204;;208320;;;;
101084481;point;climate;FORWARDS;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101084481;;466875;;;;
101137131;point;waters;BEAMING;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101137131;;207000;;;;
101081903;point;waters;TETTRIs;NATURHISTORISCHES MUSEUM;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081903;;205185;;;;
101087883;point;cancer;SARCOMAkids;ST. ANNA KINDERKREBSFORSCHUNG GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101087883;;1999124;;;;
101088351;point;cancer;GLUCO-SCAN;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101088351;;2495924;;;;
101088693;point;cities;CLIMATE-Arch;OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101088693;;19868715;;;;
101091967;point;cities;BIO4EEB;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101091967;;385050;;;;
101137324;point;waters;SUNRISE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101137324;;202000;;;;
101093806;point;climate;ICARIA;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101093806;;315875;;;;
101093908;point;climate;EcoDaLLi;BUNDESMINISTERIUM FUR LAND- UND FORSTWIRTSCHAFT | KLIMA- UND UMWELTSCHUTZ | REGIONEN UND WASSERWIRTSCHAFT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101093908;;120000;;;;
101093968;point;climate;RESIST;ZENTRUM FUR SOZIALE INNOVATION GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101093968;;506500;;;;
101094021;point;climate;CLIMAS;INSTITUT FUR HOHERE STUDIEN - INSTITUTE FOR ADVANCED STUDIES;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094021;;178975;;;;
101094218;point;climate;CYMEDSEC;AUSTRIAN STANDARDS INTERNATIONAL -STANDARDISIERUNG UND INNOVATION;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094218;;298475;;;;
101057437;point;waters;BioDT;UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101057437;;201218;;;;
101094435;point;climate;REINFORCING;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094435;;38917875;;;;
101094587;point;soil;PHENET;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094587;;518910;;;;
101094822;point;climate;STECCI;UNIVERSITAT FUR ANGEWANDTE KUNST WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094822;;581200;;;;
101094938;point;cancer;ASCERTAIN;GESUNDHEIT OSTERREICH GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094938;;30489533;;;;
101094978;point;climate;RescueME;SISTEMA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101094978;;101131;;;;
101095052;point;cancer;SQUEEZE;EUTEMA RESEARCH SERVICES GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095052;;371175;;;;
101095175;point;climate;SUSTAINWELL;OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095175;;131698;;;;
101095426;point;cancer;ERA4Health;BUNDESMINISTERIUM FUR BILDUNG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095426;;178125;;;;
101095593;point;climate;HI-PRIX;HTA AUSTRIA -  AUSTRIAN INSTITUTE FOR HEALTH TECHNOLOGY ASSESSMENT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095593;;3180875;;;;
101095654;point;climate;THCS;BUNDESMINISTERIUM FUER INNOVATION | MOBILITAET UND INFRASTRUKTUR;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095654;;732547688;;;;
101095910;point;climate;CRAFT;IMPACT HUB GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095910;;142099;;;;
101095976;point;cities;GKEC;OSTERREICHISCHE FORSCHUNGSFORDERUNGSGESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101095976;;309500;;;;
101096056;point;cities;REGACE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101096056;;611750;;;;
101096354;point;climate;ENPOWER;BLUEPRINT ENERGY SOLUTIONS GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101096354;;483125;;;;
101096571;point;cities;ASCEND;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101096571;;7169575;;;;
101135432;point;waters;AquaBioSens;INTERSPREAD GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135432;;199625;;;;
101096667;point;cancer;MELCAYA;SYNYO GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101096667;;215000;;;;
101150319;point;waters;PhytoParasite;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101150319;;19944096;;;;
101100494;point;climate;SEEDplus;IMPACT HUB GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101100494;;44775;;;;
101101917;point;cities;FP4 - Rail4EARTH;OEBB-TECHNISCHE SERVICES-GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101101917;;3257142857;;;;
101102316;point;climate;ERA-LEARN;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101102316;;37328875;;;;
101103655;point;cancer;LEGATO;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101103655;;108750;;;;
101103746;point;cancer;CCI4EU;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101103746;;16750;;;;
101104268;point;cities;AMIGOS;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104268;;7695625;;;;
101104582;point;cancer;IntReALL 2020;ST. ANNA KINDERKREBSFORSCHUNG GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104582;;121250;;;;
101104587;point;cancer;ECHoS;GESUNDHEIT OSTERREICH GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104587;;403545;;;;
101104777;point;cancer;ONCODIR;EUROPAISCHE VEREINIGUNG DER GASTROINTESTINALEN ONKOLOGIE(EUROPEAN SOCIETY OF DIGESTIVE ONCOLOGY - ESDO);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104777;;82500;;;;
101104784;point;cancer;CO-CAPTAIN;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104784;;51891875;;;;
101104801;point;cancer;CARE1;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101104801;;251600;;;;
101106260;point;cancer;M-Y-cro;CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101106260;;2622870857;;;;
101108907;point;cancer;immunoMet;FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101108907;;2622870857;;;;
101109405;point;cancer;EpiHIVgametesembryos;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101109405;;19944096;;;;
101110656;point;cities;PERFORM;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101110656;;18360096;;;;
101111333;point;cancer;INTERACT;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101111333;;2258436;;;;
101112022;point;cancer;iCARE4CVD;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112022;;29354875;;;;
101112135;point;cancer;IDERHA;FACHHOCHSCHULE TECHNIKUM WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112135;;429600;;;;
101059900;point;waters;BioBeo;SYNYO GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101059900;;194375;;;;
101064476;point;waters;MIMEPOC;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101064476;;19040101;;;;
101112728;point;climate;ClimEmpower;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112728;;83228139;;;;
101056957;point;waters;PREP4BLUE;FRAUNHOFER AUSTRIA RESEARCH GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101056957;;18827125;;;;
101112875;point;soil;CURIOSOIL;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112875;;20525375;;;;
101150279;point;waters;FLOAT;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101150279;;18360096;;;;
101112921;point;climate;HORIZONEIT2022HEALTH;EIT HEALTH AUSTRIA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112921;;185298817;;;;
101114613;point;climate;CICONIA;EASYJET EUROPE AIRLINE GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101114613;;0;;;;
101060218;point;waters;DOMINO;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101060218;;17605425;;;;
101115832;point;cancer;REWIRE;CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101115832;;1499730;;;;
101000216;point;waters;Code Re-farm;QUANTARED TECHNOLOGIES GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101000216;;175250;;;;
101118823;point;climate;NCP4HE;OSTERREICHISCHE FORSCHUNGSFORDERUNGSGESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101118823;;304035;;;;
101137650;point;waters;PLATINA4Action;VIA DONAU OSTERREICHISCHE WASSERSTRASSEN GESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101137650;;1704464286;;;;
101060280;point;waters;CEE2ACT;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101060280;;169625;;;;
101121092;point;climate;NCP4Missions;OSTERREICHISCHE FORSCHUNGSFORDERUNGSGESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121092;;232135;;;;
101121134;point;climate;B-prepared;OSTERREICHISCHES ROTES KREUZ;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121134;;80335;;;;
101121192;point;climate;MEDEWSA;GEOSPHERE AUSTRIA - BUNDESANSTALT FUR GEOLOGIE | GEOPHYSIK | KLIMATOLOGIE UND METEOROLOGIE;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121192;;123750;;;;
101121200;point;climate;GATHERINGS;BUNDESMINISTERIUM FUR INNERES;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121200;;16918875;;;;
101121231;point;climate;RESILIAGE;VICESSE RESEARCH GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121231;;418750;;;;
101121249;point;climate;DIREKTION;OSTERREICHISCHES ROTES KREUZ;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121249;;66562;;;;
101121282;point;climate;VANGUARD;INTERNATIONAL CENTRE FOR MIGRATION POLICY DEVELOPMENT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121282;;0;;;;
101121338;point;climate;AHEAD;BUNDESMINISTERIUM FUR INNERES;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101121338;;0;;;;
101060107;point;waters;i-MASTER;WIRTSCHAFTSUNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101060107;;1621275;;;;
101123326;point;cities;INHERIT;ZENTRUM FUR SOZIALE INNOVATION GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101123326;;3896875;;;;
101112815;point;waters;SHORE;KINDERBURO UNIVERSITAT WIEN GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112815;;158500;;;;
101125797;point;cancer;UnlockIT;FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101125797;;2000000;;;;
101130467;point;climate;EUPHRESCO III;AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101130467;;72000;;;;
101130890;point;soil;AGRO4AGRI;INSTITUT FUR HOHERE STUDIEN - INSTITUTE FOR ADVANCED STUDIES;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101130890;;4995625;;;;
101130898;point;climate;GenderSAFE;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101130898;;2583125;;;;
101130985;point;cancer;CARES;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101130985;;9200;;;;
101131228;point;cancer;BIOSMALL;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131228;;179400;;;;
101131261;point;climate;IRISCC;GEOSPHERE AUSTRIA - BUNDESANSTALT FUR GEOLOGIE | GEOPHYSIK | KLIMATOLOGIE UND METEOROLOGIE;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131261;;6955943;;;;
101131520;point;climate;CASRI;UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131520;;1181575;;;;
101131556;point;climate;INSPIRING ERA;OSTERREICHISCHE FORSCHUNGSFORDERUNGSGESELLSCHAFT MBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131556;;212200;;;;
101131592;point;climate;EPOS ON;GEOSPHERE AUSTRIA - BUNDESANSTALT FUR GEOLOGIE | GEOPHYSIK | KLIMATOLOGIE UND METEOROLOGIE;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131592;;58750;;;;
101131706;point;climate;RE4GREEN;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131706;;37740625;;;;
101131818;point;soil;MICROBES-4-CLIMATE;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131818;;64587875;;;;
101132327;point;climate;CIDAPE;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132327;;754330;;;;
101132377;point;climate;GS4S;WIENER INSTITUT FUR INTERNATIONALE WIRTSCHAFTSVERGLEICHE;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132377;;228500;;;;
101132389;point;climate;REEVALUATE;FFP FILM- & FERNSEHPRODUKTION GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132389;;26884545;;;;
101132405;point;climate;RESPOND;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132405;;70850125;;;;
101132426;point;climate;Express2;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132426;;17930085;;;;
101132467;point;climate;CO-SUSTAIN;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132467;;4153125;;;;
101132540;point;cities;ReHousIn;TECHNISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132540;;29668875;;;;
101132661;point;climate;RETOOL;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132661;;34287875;;;;
101132692;point;climate;GEO-POWER-EU;VIENNEAST CONSULTING GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132692;;240000;;;;
101132698;point;climate;ENCODE;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101132698;;753000;;;;
101133528;point;climate;Women TechEU;EIT MANUFACTURING EAST GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101133528;;93750;;;;
101133914;point;soil;Soil-X-Change;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101133914;;245110;;;;
101134965;point;climate;PRO-WILD;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101134965;;50612775;;;;
101084180;point;waters;NOVAFOODIES;LEBENSMITTELVERSUCHSANSTALT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101084180;;154625;;;;
101134991;point;climate;MoniFun;BUNDESFORSCHUNGS UND AUSBILDUNGSZENTRUM FUR WALD NATURGEFAHREN UND LANDSCHAFT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101134991;;1911875;;;;
101000439;point;waters;LOWINFOOD;OSTERREICHISCHES OKOLOGIE-INSTITUT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101000439;;150280;;;;
101135094;point;soil;ZOE;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135094;;17996125;;;;
101135141;point;climate;CARE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135141;;3375875;;;;
101135150;point;climate;BIO-CAPITAL;OIKOPLUS GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135150;;285000;;;;
101135263;point;climate;TRANSFORMIT;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135263;;748150;;;;
101217089;point;waters;RISTANC;CEU GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101217089;;149950;;;;
101081833;point;waters;BIOTRANSFORM;ALCHEMIA-NOVA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101081833;;14878134;;;;
101135505;point;climate;CircSyst;ZENTRUM FUR SOZIALE INNOVATION GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135505;;47155625;;;;
101135997;point;cities;YouRban;DESIGNAUSTRIA (DA);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135997;;100885;;;;
101096577;point;waters;WHISPER;INSPIRALIA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101096577;;148500;;;;
101060213;point;waters;SOS-ZEROPOL2030;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101060213;;142150;;;;
101136361;point;climate;FutureFoodS;AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136361;;368375;;;;
101136365;point;cancer;INVENTS;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136365;;70234375;;;;
101136376;point;cancer;SmILE;MINDS & SPARKS GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136376;;385000;;;;
101135264;point;waters;GoNaturePositive;EUROPAISCHE FODERATION BAUWERKSBEGRUNUNGSVERBANDE - EFB;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101135264;;133750;;;;
101136583;point;climate;SecureFood;LEBENSMITTELVERSUCHSANSTALT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136583;;23375;;;;
101136652;point;climate;PLANET4HEALTH;AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136652;;377500;;;;
101136734;point;cancer;xShare;IEEE TECHNOLOGY CENTRE GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136734;;100000;;;;
101136799;point;climate;MARCLAIMED;FRESH-THOUGHTS CONSULTING GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136799;;100000;;;;
101136926;point;cancer;MULTIR;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136926;;254750;;;;
101136953;point;cancer;DEFINITIVE;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101136953;;139615;;;;
101137054;point;climate;KitNewCare;Europaischer Nierenpatientenverband;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101137054;;93760;;;;
